RegionID,SizeRank,RegionName,RegionType,StateName,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21
753898,744,"Logan, WV",Msa,WV,95976,96578,97287,97712,97573,97299,97407,98079,99212,99830,99151,98179,97588,97533,97639,97196,97448,97225,97887,98085,98113,98025,98398,99307,100085,100510,100909,100742,101249,101425,102143,102257,103118
394370,745,"Bay City, TX",Msa,TX,243013,243705,244367,244768,245548,245918,245858,245918,240405,235143,229645,230038,230726,230902,231000,230877,231310,231653,232074,232510,233645,235121,237182,238588,239140,240493,241535,243044,243823,245199,246883,248220,
394617,746,"Fremont, NE",Msa,NE,174276,175249,176184,177098,177828,178534,179223,180125,180991,181795,181640,181377,181137,181707,182279,182807,183098,183558,184015,184281,184503,184812,186254,187695,189028,190187,191442,192885,194159,195309,196514,197467,
394702,747,"Hutchinson, MN",Msa,MN,201105,200725,204632,208712,215214,217686,221094,221209,222077,223296,224451,226206,227656,229443,230365,231171,231459,231790,232580,233579,234788,235348,237276,239468,241244,242838,245681,249115,252984,256493,260003,261981,264834
394366,748,"Batesville, AR",Msa,AR,164046,164565,164919,165486,165946,166528,167054,167468,168061,168461,168595,168115,167945,168477,169293,169790,169533,169664,169765,169995,170116,170703,172368,173909,174544,174987,175811,177332,178150,178445,178638,179139,
394948,749,"Owatonna, MN",Msa,MN,273710,274903,276332,277774,279113,280394,281714,282909,284163,285329,285585,285679,285736,285642,285526,285310,286295,287398,288740,289208,290420,289869,288299,285938,285219,286518,283039,270197,258089,253679,259163,265010,269006
395191,750,"Vidalia, GA",Msa,GA,199847,200805,201658,202262,203040,204056,205027,205992,206458,207044,206283,205455,204672,205521,206534,207406,207662,207815,207896,207784,207779,208056,209675,211047,212568,213438,214856,215697,217489,219096,221237,222616,
753922,751,"Summit Park, UT",Msa,UT,1237072,1243522,1248409,1250598,1249994,1249945,1251889,1252292,1260555,1261837,1268521,1270119,1273716,1277406,1282999,1286047,1283176,1279789,1283950,1297212,1308981,1328827,1353229,1380715,1396130,1410712,1423120,1448165,1487806,1534995,1597471,1667507,1739188
753864,752,"Arkansas City-Winfield, KS",Msa,KS,133978,134284,134605,134966,135257,135609,135881,135944,136007,136313,136803,137107,137448,137823,138519,139141,139687,139992,140257,140713,141393,142148,143487,144714,145859,146872,147793,148714,149198,149947,150939,151950,
394771,753,"Laramie, WY",Msa,WY,265788,267225,268920,270826,272707,274108,275359,276776,278707,280454,281990,283183,284078,284358,284509,285040,285130,285551,286085,287435,288653,289924,292017,294104,295964,297518,299349,301294,302852,304290,305753,307496,
394984,754,"Plainview, TX",Msa,TX,157890,158351,158672,159258,159717,160213,160822,161515,162445,163306,164046,164538,164926,164719,164376,164046,164125,164231,164310,164336,164570,165353,166531,167590,168326,169433,170504,171148,171304,171483,172450,173511,
394385,755,"Big Spring, TX",Msa,TX,205037,206113,207635,208590,209421,210134,211961,212979,214523,216339,217562,216971,215544,213446,213281,213642,214712,215681,214630,214274,214490,216732,221286,225064,229413,231280,232791,234239,239362,245041,249801,251516,
394777,756,"Laurinburg, NC",Msa,NC,158166,158626,159212,159867,160385,160764,161339,161903,162467,162811,162959,163120,162912,163190,163346,163894,164336,164870,165425,165473,165384,165318,166368,167680,168713,170035,171399,173120,174362,175555,176822,177949,
394535,757,"Dixon, IL",Msa,IL,121315,121569,121622,121770,122129,122487,123063,123456,123936,124417,124604,124770,124654,124562,124489,124465,124188,123765,123468,123478,123741,124003,125904,127730,129667,130021,130195,130493,132002,133793,135442,136043,138900
394315,758,"Alexandria, MN",Msa,MN,263616,265113,266555,267976,269061,270014,271180,272549,273969,275259,275574,275819,275879,275822,275662,275465,276469,277584,279032,279579,280858,282808,284856,286348,287249,289897,295755,300486,304861,307668,313001,318973,324916
394915,759,"Newport, TN",Msa,TN,138122,138387,139001,139292,139752,140453,141448,142159,143406,144805,146316,147447,148095,149363,151000,152596,153743,154926,155876,155999,156547,157053,158578,159403,159777,159512,157420,157303,158316,161863,164211,164782,167463
394522,760,"DeRidder, LA",Msa,LA,194617,195339,195577,196165,196689,197512,197992,198507,198996,199297,199173,199407,200055,201418,202303,202950,202767,202730,202547,202434,204506,207259,210749,212395,213861,215219,216215,217175,217779,218082,218247,218571,220849
394781,761,"Lebanon, MO",Msa,MO,181758,182343,182832,183674,184921,186056,186677,187000,187670,188422,188807,188869,188928,189498,189037,188770,188100,188385,188447,188209,188229,188548,190009,191261,192252,193157,194344,195872,197338,199241,201132,202549,207470
394481,762,"Coffeyville, KS",Msa,KS,104748,104923,105318,105831,106415,106593,106590,106886,106986,107225,107152,107231,107224,107213,107594,108016,108459,108488,108522,108733,108394,108225,108355,109335,109988,110685,111450,112144,112774,113284,114156,114678,117424
395084,763,"Seneca Falls, NY",Msa,NY,140367,140914,141431,142103,142823,143466,143920,144366,144968,145624,146617,147556,148435,148639,148919,149157,149849,150437,151026,151043,150997,151115,152298,153553,154743,155886,157047,158252,159567,160928,162265,163049,165277
394835,765,"Martin, TN",Msa,TN,142393,141776,142637,143248,144087,144438,144788,144696,144903,144657,144760,144625,145179,146051,147755,149205,150119,150562,150913,151045,153811,157097,160867,162321,163646,165376,166553,167307,168408,169690,171489,172286,
395141,766,"Susanville, CA",Msa,CA,260932,261254,261526,262118,262968,263540,263429,262996,262623,262760,262699,262737,262772,262916,263230,263401,263400,263404,264420,265536,266365,267122,268623,270585,272235,275040,278210,281330,284640,287741,292021,294952,
394417,767,"Brookhaven, MS",Msa,MS,224859,225991,227172,229281,230847,232027,232708,233488,233897,233889,233954,236197,238410,239879,239028,238327,239056,239714,240290,239094,237196,235717,235533,238030,240302,243338,245879,247572,248179,248486,249520,251040,254072
394335,768,"Arcadia, FL",Msa,FL,175306,176326,177229,177713,178478,179221,179825,180030,180319,180878,182131,183392,184716,185389,186106,187050,188397,189618,190747,191003,191355,191875,193410,195134,196913,198516,200003,201246,203493,205952,208651,210246,
395150,769,"Taylorville, IL",Msa,IL,122451,123209,123799,124336,124746,125213,125561,125942,126182,126710,126840,127098,127144,127591,127925,128265,128115,128032,127882,127914,127866,127964,128295,128817,129288,129862,130242,130163,130094,130052,130463,130804,
394525,770,"Decatur, IN",Msa,IN,167989,168838,169730,170593,171566,172341,173132,173681,173610,174533,175429,177075,177593,178059,178511,178934,179469,180026,180653,181040,181441,181755,183306,185000,186654,188115,189641,191258,192552,193600,194736,195571,
753894,771,"Junction City, KS",Msa,KS,200783,201290,201759,202248,202947,203791,204718,205035,204990,204785,205023,205551,206091,206428,206970,207456,207877,208106,208486,209276,208564,208013,208236,210111,211651,212816,213772,214975,215985,217242,218437,219424,
394557,772,"Effingham, IL",Msa,IL,184204,184890,185457,186411,187481,188306,189035,189620,190386,191224,191320,191379,191101,191394,191584,192175,192267,192249,191949,191770,191636,191821,193151,194530,195509,196151,196806,197803,198507,199323,200161,201123,
