RegionID,SizeRank,RegionName,RegionType,StateName,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21
394530,21,"Denver, CO",Msa,CO,611735,612921,614517,616107,615467,615328,614932,615592,616097,617177,617859,619675,622006,624158,625507,627485,629252,630933,632699,637123,643219,650557,657822,665760,672953,682186,692571,706200,723294,743368,763443,778606,789248
394982,22,"Pittsburgh, PA",Msa,PA,339366,340974,342082,342464,343579,345370,347060,347349,346889,347231,348518,350345,351398,352476,354697,356580,356115,355040,356073,359747,364308,368827,373676,378036,383029,,388003,391573,399771,407695,414130,418160,420640
394998,23,"Portland, OR",Msa,OR,586434,587702,587069,586371,585455,584418,583053,582698,583076,585537,587866,590874,593995,596208,599170,600379,601945,603101,604902,609037,615569,624139,633683,641039,646764,652660,661801,673156,686286,700383,715533,728117,737946
394458,24,"Charlotte, NC",Msa,NC,424320,425092,425374,425672,426599,427460,427988,428659,429856,432198,434950,437113,437807,438933,439818,441862,443523,446202,449571,453701,458152,462473,466201,470790,476765,483775,491178,499607,511082,525282,540352,553594,566654
395045,25,"Sacramento, CA",Msa,CA,609816,610717,610913,612967,616075,618216,617509,616689,617426,618805,621713,625327,629044,632952,636399,639887,638943,637168,638987,645632,656194,668087,679389,689253,695749,704439,713723,726638,742900,763643,786476,807776,823002
395055,26,"San Antonio, TX",Msa,TX,352834,354378,354468,355110,355300,355652,355896,356030,356793,357572,358609,358669,358854,358596,359196,359455,360006,360756,362532,365018,368363,372016,374904,377534,379820,383657,387665,393291,400624,410880,421216,430909,438066
394943,27,"Orlando, FL",Msa,FL,437707,438806,439348,439352,439890,440520,441293,441418,441831,442265,443271,444229,445460,446407,447492,449683,452031,453152,453510,454652,456465,459576,463400,467294,470900,473240,476935,481789,489368,500441,514376,528788,542401
394466,28,"Cincinnati, OH",Msa,OH,369992,372443,374470,375195,375030,374859,375146,375535,376803,377751,378281,378811,379556,380451,381983,383820,386763,389405,392100,395139,398249,402569,407917,413305,418017,423352,428863,434211,437964,442338,448934,455553,462147
394475,29,"Cleveland, OH",Msa,OH,283174,283500,284148,284674,285893,286219,287094,287724,288335,288563,288616,289419,290867,292540,294009,295529,296604,297597,299049,301848,305302,308625,311625,314147,316882,319850,323871,328073,333662,339972,346019,350639,354359
394735,30,"Kansas City, MO",Msa,MO,403222,404648,405071,405492,405052,404560,404266,404596,405189,406330,406839,408002,408584,410488,412414,414549,416246,417820,420249,423574,427206,431564,435577,439776,443380,,454472,461318,466955,473551,479645,485345,489940
394775,31,"Las Vegas, NV",Msa,NV,444007,446260,446402,447841,448121,447890,445543,443500,441721,442176,444174,446218,448087,449633,453074,457002,457392,454836,453985,457733,464694,470254,475550,480729,485823,490691,496737,504460,518727,536975,555304,570359,582568
394492,32,"Columbus, OH",Msa,OH,419386,420869,421624,421460,422484,423276,423938,423837,424758,426141,426669,427784,429304,432202,434403,436367,437234,438172,439065,441712,445031,449329,454547,460166,465335,469396,473736,478345,485333,491847,498736,503996,509329
394705,33,"Indianapolis, IN",Msa,IN,390656,391230,391549,391329,392426,392980,393733,394140,395621,397021,398378,399318,400637,402299,404035,404992,405449,406375,408905,412251,415694,419116,422905,426793,430619,435411,440608,445717,451574,458470,466799,474230,481586
395059,34,"San Jose, CA",Msa,CA,1940417,1909836,1891251,1888716,1886275,1875813,1861971,1851417,1860240,1864683,1873357,1877404,1897374,1917780,1945684,1952179,1924905,1899755,1894610,1935292,1970552,2001212,2025424,2045319,2059414,2061725,2066511,2093958,2157880,2235418,2293453,2335011,2350040
394355,35,"Austin, TX",Msa,TX,533816,538036,540173,541171,541477,543114,545108,547238,550673,550423,550608,550532,553859,556107,559296,563433,567888,570373,574570,580919,590664,600430,611778,621400,629942,647770,674305,713541,751742,794017,829079,857552,873342
395194,36,"Virginia Beach, VA",Msa,VA,445245,445909,446808,447766,448424,448835,449430,450055,451044,451893,452249,452451,453194,454552,456344,458089,459886,461424,462700,464842,467463,471708,476014,480614,483805,487774,492341,498802,505454,512737,519997,527563,535042
394902,37,"Nashville, TN",Msa,TN,555205,557494,559277,560045,560990,562392,564090,564965,565624,566573,567425,568675,571147,574099,577348,579714,581941,584878,588461,592769,596559,600447,606139,613609,620369,626656,634785,647704,665577,686712,709810,731351,750501
395005,38,"Providence, RI",Msa,RI,490262,490231,491362,493000,494855,495630,496329,496355,496606,497295,499472,501170,501985,503635,505929,508607,510550,511312,513427,518030,525518,533355,540786,548797,556980,564051,571461,579189,588943,599777,612032,624217,633732
394862,39,"Milwaukee, WI",Msa,WI,291795,294077,295791,297603,297274,296592,296357,296600,297054,297504,298109,299575,301238,303912,306363,308448,309787,310490,311717,313770,316027,319017,322969,327969,332565,336421,341084,345497,350647,355684,360925,364287,366045
394714,40,"Jacksonville, FL",Msa,FL,408967,409847,410294,411562,412200,413323,414241,415096,415617,416462,416775,417523,417658,419056,420618,422189,423308,423939,424645,426590,429713,434223,439311,444543,450084,456143,462993,470519,479794,492630,507859,523887,539062
