GeoFips,GeoName,LineCode,Description,2019
44180,"Springfield, MO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.1
44220,"Springfield, OH (Metropolitan Statistical Area)",1,RPPs: All items,84.4
44220,"Springfield, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,95.4
44220,"Springfield, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,59.4
44220,"Springfield, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
44300,"State College, PA (Metropolitan Statistical Area)",1,RPPs: All items,100
44300,"State College, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
44300,"State College, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,105.9
44300,"State College, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
44420,"Staunton, VA (Metropolitan Statistical Area)",1,RPPs: All items,88.2
44420,"Staunton, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,92.5
44420,"Staunton, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.5
44420,"Staunton, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95
44700,"Stockton, CA (Metropolitan Statistical Area)",1,RPPs: All items,102.2
44700,"Stockton, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
44700,"Stockton, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,109.9
44700,"Stockton, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
44940,"Sumter, SC (Metropolitan Statistical Area)",1,RPPs: All items,85.4
44940,"Sumter, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,94.7
44940,"Sumter, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,58.7
44940,"Sumter, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.2
45060,"Syracuse, NY (Metropolitan Statistical Area)",1,RPPs: All items,96
45060,"Syracuse, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
45060,"Syracuse, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.3
45060,"Syracuse, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
45220,"Tallahassee, FL (Metropolitan Statistical Area)",1,RPPs: All items,93
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
45220,"Tallahassee, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.2
45220,"Tallahassee, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1,RPPs: All items,98.8
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,93
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,105.6
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.8
45460,"Terre Haute, IN (Metropolitan Statistical Area)",1,RPPs: All items,85.4
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,95.2
45460,"Terre Haute, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,61.2
45460,"Terre Haute, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",1,RPPs: All items,84.8
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,  RPPs: Goods,95.6
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,59.6
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
45540,"The Villages, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.8
45540,"The Villages, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,92.5
45540,"The Villages, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,99.8
45540,"The Villages, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
45780,"Toledo, OH (Metropolitan Statistical Area)",1,RPPs: All items,86.2
45780,"Toledo, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,95.3
45780,"Toledo, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.6
45780,"Toledo, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
45820,"Topeka, KS (Metropolitan Statistical Area)",1,RPPs: All items,87.8
45820,"Topeka, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,94.5
45820,"Topeka, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.7
45820,"Topeka, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",1,RPPs: All items,106.2
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,100.2
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,121
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,105.5
46060,"Tucson, AZ (Metropolitan Statistical Area)",1,RPPs: All items,93.1
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,93
46060,"Tucson, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.5
46060,"Tucson, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.2
46140,"Tulsa, OK (Metropolitan Statistical Area)",1,RPPs: All items,88.6
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
46140,"Tulsa, OK (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.4
46140,"Tulsa, OK (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1,RPPs: All items,86.2
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,95.9
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.2
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90.6
46300,"Twin Falls, ID (Metropolitan Statistical Area) 2/",1,RPPs: All items,89.1
46300,"Twin Falls, ID (Metropolitan Statistical Area) 2/",2,  RPPs: Goods,97.7
46300,"Twin Falls, ID (Metropolitan Statistical Area) 2/",3,  RPPs: Services: Rents,71.1
46300,"Twin Falls, ID (Metropolitan Statistical Area) 2/",4,  RPPs: Services: Other,93.9
46340,"Tyler, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.8
46340,"Tyler, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
46340,"Tyler, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.9
46340,"Tyler, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",1,RPPs: All items,123.8
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",2,  RPPs: Goods,114.2
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,168.3
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,106.4
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",1,RPPs: All items,92.7
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.1
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
46660,"Valdosta, GA (Metropolitan Statistical Area)",1,RPPs: All items,85.4
46660,"Valdosta, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,92.5
46660,"Valdosta, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.7
46660,"Valdosta, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95
46700,"Vallejo, CA (Metropolitan Statistical Area)",1,RPPs: All items,118.3
46700,"Vallejo, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,109.3
46700,"Vallejo, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,147.6
46700,"Vallejo, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,110.5
47020,"Victoria, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.1
47020,"Victoria, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
47020,"Victoria, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.1
47020,"Victoria, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",1,RPPs: All items,97.3
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,100.5
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.3
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",1,RPPs: All items,96.4
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,98.6
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
47300,"Visalia, CA (Metropolitan Statistical Area)",1,RPPs: All items,95.2
47300,"Visalia, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
47300,"Visalia, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,81.4
47300,"Visalia, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
47380,"Waco, TX (Metropolitan Statistical Area)",1,RPPs: All items,88.8
47380,"Waco, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96
47380,"Waco, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.6
47380,"Waco, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1,RPPs: All items,97.2
47460,"Walla Walla, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,102.8
47460,"Walla Walla, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.3
47460,"Walla Walla, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.7
47580,"Warner Robins, GA (Metropolitan Statistical Area)",1,RPPs: All items,89.6
47580,"Warner Robins, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.7
47580,"Warner Robins, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",1,RPPs: All items,117.4
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",2,  RPPs: Goods,104.4
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,161.7
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,107
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",1,RPPs: All items,88.9
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2,  RPPs: Goods,94.5
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.8
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",1,RPPs: All items,96.9
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92.6
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",1,RPPs: All items,88.2
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,95.3
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.7
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.2
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,84
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2,  RPPs: Goods,94.5
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,52.3
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.3
48300,"Wenatchee, WA (Metropolitan Statistical Area)",1,RPPs: All items,99.5
48300,"Wenatchee, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,102.8
48300,"Wenatchee, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,96.2
48300,"Wenatchee, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.7
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,86
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,56.4
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
48620,"Wichita, KS (Metropolitan Statistical Area)",1,RPPs: All items,87.9
48620,"Wichita, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,94.7
48620,"Wichita, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.1
48620,"Wichita, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.2
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",1,RPPs: All items,86.4
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.3
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
48700,"Williamsport, PA (Metropolitan Statistical Area)",1,RPPs: All items,92
48700,"Williamsport, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
48700,"Williamsport, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.5
48700,"Williamsport, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
48900,"Wilmington, NC (Metropolitan Statistical Area)",1,RPPs: All items,94.4
48900,"Wilmington, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96
48900,"Wilmington, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,90.8
48900,"Wilmington, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.2
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",1,RPPs: All items,92.5
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",2,  RPPs: Goods,92.5
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88.7
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",1,RPPs: All items,88.7
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,66.5
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",1,RPPs: All items,103.1
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",2,  RPPs: Goods,101
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,99.7
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,107.6
49420,"Yakima, WA (Metropolitan Statistical Area)",1,RPPs: All items,94.3
49420,"Yakima, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
49420,"Yakima, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.7
49420,"Yakima, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
49620,"York-Hanover, PA (Metropolitan Statistical Area)",1,RPPs: All items,95.9
49620,"York-Hanover, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
49620,"York-Hanover, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,86.6
49620,"York-Hanover, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",1,RPPs: All items,85.1
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",2,  RPPs: Goods,95.7
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,58.9
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.9
49700,"Yuba City, CA (Metropolitan Statistical Area)",1,RPPs: All items,97.2
49700,"Yuba City, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
49700,"Yuba City, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,89.3
49700,"Yuba City, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
49740,"Yuma, AZ (Metropolitan Statistical Area)",1,RPPs: All items,87.8
49740,"Yuma, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,93
49740,"Yuma, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.3
49740,"Yuma, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.2
Legend / Footnotes:,,,,
1/ Regional Price Parities for the United States Nonmetropolitan Portion were estimated using multiple statistical area delineations published by the Office of Management and Budget (OMB).,,,,
"2/ Regional Price Parities are not available for Enid, OK prior to 2013, Twin Falls, ID prior to 2015, and Poughkeepsie-Newburgh-Middletown, NY prior to 2016.",,,,
"Last updated: December 15, 2020-- new statistics for 2019; revised statistics for 2017-2018.",,,,
