opportunity_id,Entity_ID,Est_Revenue,Annual_Revenue,days_active,PFY_RSM_Services_Spend,CFY_RSM_Services_Spend,No_of_Employees,Probability,Lead_Source,Private_Equity,Open_Revenue,Type,industry_sector,revenue_size,Microsoft_Enterprise_Agreement,Won
15c5f407-9e79-e511-80ef-005056ad6943,7682423,10000,102398032,59.87905093,0,0,490,_missing_,Manager,No,0,Existing Relationship - New Business,Food & Beverage,low,_missing_,0
684467d3-7a9f-e811-8127-005056ad09ed,7702639,50000,1356049859,50.69047454,25500.15,20232.97,4000,80%,Director,No,137000,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
0b5897af-331a-eb11-a9ca-005056b5913b,7875283,333540,189330069,90.92247685,6214816.48,4849894.17,650,20%,Referral - Microsoft,Yes,2102560,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,0
7882073a-5ccc-ea11-a9cc-005056b506e9,7875283,302380,189330069,33.89584491,6214816.48,4849894.17,650,20%,Referral - Microsoft,Yes,2102560,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
d7a9bbd8-6474-ea11-a9c5-005056b506e9,7875283,1244160,189330069,60.74163194,6214816.48,4849894.17,650,20%,Referral - Microsoft,Yes,2102560,New Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
84bb93b1-53fa-e911-a9b7-005056b5913b,7875283,5205920,189330069,169.3578125,6214816.48,4849894.17,650,20%,Referral - Microsoft,Yes,2102560,New Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
7962ebf3-e9b2-e911-a9b6-005056b5913b,7875283,1102240,189330069,104.1526505,6214816.48,4849894.17,650,40%,Referral - Microsoft,Yes,2102560,New Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
b8c0f12d-d6ef-eb11-a9e5-005056b506e9,7875283,1154560,189330069,11.94260417,6214816.48,4849894.17,650,20%,Partner,Yes,2102560,Existing Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
b5f48e94-9c56-eb11-a9d4-005056b506e9,7875283,619590,189330069,41.78505787,6214816.48,4849894.17,650,100%,Director,Yes,2102560,Existing Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
f0b11a5d-6f8d-eb11-a9cf-005056b5913b,7875283,1466640,189330069,68.14335648,6214816.48,4849894.17,650,20%,Partner,Yes,2102560,Existing Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
9655a75c-708d-eb11-a9cf-005056b5913b,7875283,654720,189330069,57.22584491,6214816.48,4849894.17,650,20%,Partner,Yes,2102560,Existing Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
aaa01880-f21c-ea11-a9b8-005056b5913b,7875283,486840,189330069,29.07040509,6214816.48,4849894.17,650,40%,Partner,Yes,2102560,New Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
cc40df61-0c19-e611-8107-005056ad1ac5,7799081,741760,1196541557,76.68900463,14403.78,0,1130,100%,Inactive - Junction Solutions,No,0,New Relationship - New Business,B2B Wholesale/Distribution,high,No,1
664da1e1-1312-e611-8107-005056ad1ac5,7799081,750000,1196541557,518.0441204,14403.78,0,1130,_missing_,Partner,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,high,No,0
ec40df61-0c19-e611-8107-005056ad1ac5,7799081,126042,1196541557,158.6889236,14403.78,0,1130,100%,Inactive - Junction Solutions,No,0,New Relationship - New Business,B2B Wholesale/Distribution,med,No,1
8ba755a6-a30d-e711-8113-005056ad6943,7799081,47600,1196541557,0.000844907,14403.78,0,1130,20%,Referral - Other,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,No,1
c4a8986a-2d9b-e711-8118-005056ad09ed,7799081,33000,1196541557,208.2769792,14403.78,0,1130,100%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,No,1
ba657bb4-78e0-e811-8139-005056ad4f9d,7816118,12000,0,36.91440972,0,0,0,20%,BD Activity,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,low,_missing_,1
02a45cb2-f47f-ea11-a9bd-005056b5eb94,7816118,-12000,0,0.194259259,0,0,0,20%,BD Activity,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,low,_missing_,1
b7ebb063-325c-e711-8120-005056ad4f9d,7816118,500000,0,0.002164352,0,0,0,20%,Referral - Other,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,0
91613311-bcd5-eb11-a9d4-005056b5913b,8025881,75000,159869083,30.97605324,160540.37,307372.74,575,60%,Manager,Yes,60000,New Relationship - New Business,Consumer Goods,med,No,0
4b9ab41a-ed5f-ea11-a9bc-005056b57426,5626951,32080,15767918,5.083263889,1089460.42,113194.71,105,80%,Partner,No,0,Existing Relationship - New Business,Consumer Goods,med,No,1
432f0da1-63b9-e911-a9be-005056b506e9,5626951,901440,15767918,137.0682639,1089460.42,113194.71,105,20%,Partner,No,0,New Relationship - New Business,Consumer Goods,high,No,1
c3ca71df-a02d-eb11-a9d3-005056b506e9,5626951,95568,15767918,2.012025463,1089460.42,113194.71,105,20%,Partner,No,0,Existing Relationship - New Business,Consumer Goods,med,No,1
090971af-4e6a-eb11-a9cd-005056b57426,5626951,22200,15767918,11.13708333,1089460.42,113194.71,105,80%,Partner,No,0,Existing Relationship - New Business,Consumer Goods,low,No,1
cf50d080-1b63-e611-810e-005056ad1ac5,7775497,3847500,258378958,76.45259259,251711.15,191233.66,776,20%,BD Activity,No,0,Existing Relationship - New Business,Food & Beverage,high,No,0
7df5b7f0-50e2-ea11-a9c5-005056b5913b,7141637,30000,50025135,53.91913194,0,0,1890,20%,Manager,No,0,New Relationship - New Business,Manufacturing,med,_missing_,0
3cb539ab-50e2-ea11-a9c5-005056b5913b,7141637,250000,50025135,56.71636574,0,0,1890,20%,Manager,No,0,New Relationship - New Business,Manufacturing,med,_missing_,0
507e3121-c063-ea11-a9bd-005056b5913b,7141637,200000,50025135,214.9850116,0,0,1890,80%,Manager,No,0,New Relationship - New Business,Manufacturing,med,_missing_,0
b7bc8276-cdb3-e511-80f5-005056ad09ed,7743659,81375,26774390,56.54311343,4327.55,-674.06,348,100%,Partner,No,0,Existing Relationship - New Business,Asset Management,med,_missing_,1
542d2e78-7b0d-e611-8105-005056ad6943,7743659,23033,26774390,4.418240741,4327.55,-674.06,348,100%,BD Activity,No,0,Existing Relationship - New Business,Asset Management,low,_missing_,1
2be13cf9-edaa-e811-8129-005056ad09ed,7911330,1000000,785602000,212.9120833,0,0,5872,20%,Other,No,0,New Relationship - New Business,Consumer Goods,high,No,0
f9605d17-69e5-e711-8120-005056ad6943,7914462,500000,471524250,436.5573495,0,0,1800,20%,BD Activity,_missing_,0,New Relationship - New Business,Business Services,high,_missing_,0
cff81d1e-69e5-e711-8120-005056ad6943,7914462,300000,471524250,436.5575926,0,0,1800,20%,BD Activity,_missing_,0,New Relationship - New Business,Business Services,med,_missing_,0
1d44c868-645f-eb11-a9d5-005056b506e9,7867333,21600,113792779,0.003622685,152671.25,619131.85,302,20%,RSM Alliance,No,0,Existing Relationship - New Business,Manufacturing,low,_missing_,1
80f954b1-46c0-e811-812e-005056ad6943,7682204,25000,0,72.77634259,0,0,0,20%,Manager,No,0,Existing Relationship - New Business,Asset Management,med,_missing_,0
d2a7abc2-6e9f-e711-8118-005056ad09ed,7818026,50000,377501985,511.4976968,0,0,1514,20%,National Call Center,No,24000,New Relationship - New Business,Insurance,med,_missing_,0
62a7872f-5cb9-e911-a9b6-005056b57426,7866988,2500000,1785074982,498.9621296,0,0,3709,20%,Partner,Yes,200000,New Relationship - New Business,Retail & Restaurants,high,_missing_,0
edb36ac4-2d9b-e711-8118-005056ad09ed,7908539,2600000,3762072,48.48045139,0,0,15,20%,Referral - Other,_missing_,0,Existing Relationship - Renewal,Retail & Restaurants,high,No,0
8464d913-4eaa-ea11-a9c2-005056b5913b,7868624,57430,100834256,1.101840278,2368024.26,317311.92,120,20%,Partner,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
202db934-a761-eb11-a9d5-005056b506e9,7868624,163160,100834256,13.77438657,2368024.26,317311.92,120,80%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
17eb764d-3a8a-ea11-a9bf-005056b5913b,7868624,204264,100834256,50.93024306,2368024.26,317311.92,120,20%,Partner,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
86641912-46b2-ea11-a9ca-005056b506e9,7868624,9600,100834256,3.067314815,2368024.26,317311.92,120,100%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,low,_missing_,1
50a3e612-3b8a-ea11-a9bf-005056b5913b,7868624,390600,100834256,62.0390625,2368024.26,317311.92,120,20%,Partner,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
1a46d3f7-0f42-eb11-a9ca-005056b57426,7868624,134060,100834256,72.93493056,2368024.26,317311.92,120,80%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,0
3046fad0-57d0-eb11-a9d1-005056b5913b,7868624,43060,100834256,12.0553125,2368024.26,317311.92,120,20%,BD Activity,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
0c22bbd5-eb96-eb11-a9d7-005056b506e9,7868624,121500,100834256,9.041296296,2368024.26,317311.92,120,80%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
3fc44bda-ec96-eb11-a9d7-005056b506e9,7868624,200000,100834256,147.0378704,2368024.26,317311.92,120,20%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,0
56bebb60-bcd5-ea11-a9c5-005056b57426,7868624,165040,100834256,427.910787,2368024.26,317311.92,120,20%,Partner,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,0
4eebdb8b-5441-eb11-a9d3-005056b506e9,7868624,115320,100834256,17.96280093,2368024.26,317311.92,120,20%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
9c570355-5541-eb11-a9d3-005056b506e9,7868624,52900,100834256,13.26090278,2368024.26,317311.92,120,80%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
b651c80b-5641-eb11-a9d3-005056b506e9,7868624,169440,100834256,13.24717593,2368024.26,317311.92,120,80%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
ceaf3f5b-398a-ea11-a9be-005056b57426,7868624,350000,100834256,68.1816088,2368024.26,317311.92,120,20%,Partner,No,0,New Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,0
8bb79ff2-d14c-ea11-a9bb-005056b57426,7868624,19760,100834256,8.040416667,2368024.26,317311.92,120,20%,Partner,No,0,New Relationship - New Business,B2B Wholesale/Distribution,low,_missing_,1
d07e7d96-3562-ea11-a9bd-005056b5913b,7868624,61600,100834256,10.9800463,2368024.26,317311.92,120,20%,Partner,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
3921e7ad-d6c5-e911-a9b6-005056b57426,7868624,1064407,100834256,82.9834375,2368024.26,317311.92,120,20%,Partner,No,0,New Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
f5c5f4e2-bde6-e911-a9b6-005056b57426,7868624,8800,100834256,0.002951389,2368024.26,317311.92,120,20%,Partner,No,0,New Relationship - New Business,B2B Wholesale/Distribution,low,_missing_,1
bf232b44-2b68-e911-a9a8-005056b57426,7868624,376960,100834256,59.28268519,2368024.26,317311.92,120,20%,Partner,No,0,New Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
b49bbf97-2f9b-e711-8118-005056ad09ed,7819985,1500000,590846231,76.15709491,0,0,700,_missing_,Referral - Other,No,0,Existing Relationship - New Business,Manufacturing,high,_missing_,0
92292219-fdd3-e911-a9b6-005056b5913b,7819985,30000,590846231,16.82825231,0,0,700,20%,Referral - Other,No,0,Existing Relationship - New Business,Manufacturing,med,_missing_,0
005da1e1-1312-e611-8107-005056ad1ac5,7624740,100000,114913,509.9269097,0,0,5,_missing_,Referral - Other,No,0,Existing Relationship - New Business,Manufacturing,med,_missing_,0
e07a121a-7018-e911-813c-005056ad4f9d,7992738,5000,0,427.4787616,0,0,0,40%,Inactive - Junction Solutions,Yes,0,New Relationship - New Business,Gaming,low,_missing_,0
1f55a046-3338-e811-8126-005056ad6943,7744315,800000,108989910,1077.991065,26834.58,20771.5,215,20%,Partner,No,0,Existing Relationship - New Business,Manufacturing,high,Yes,0
b67b6e81-e696-e611-8110-005056ad6943,7744315,14700,108989910,0.001388889,26834.58,20771.5,215,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Manufacturing,low,Yes,1
6b644ba7-06d2-e611-811b-005056ad4f9d,7744315,16000,108989910,0.001041667,26834.58,20771.5,215,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Manufacturing,low,Yes,0
9d6a6428-65cf-e711-811c-005056ad09ed,8006441,365560,594988331,27.86673611,0,0,2020,20%,BD Activity,_missing_,0,New Relationship - New Business,Manufacturing,med,_missing_,0
86f6ab4c-2d9b-e711-8118-005056ad09ed,8010017,2500000,161625302,3.38724537,0,2017.4,4798,20%,Referral - Other,Yes,0,Existing Relationship - Renewal,Retail & Restaurants,high,No,0
e087edea-fc09-e911-812c-005056ad09ed,7818251,14000,21166956,327.1666551,0,0,166,20%,Director,No,0,Existing Relationship - New Business,Asset Management,low,_missing_,0
f6b7fbfc-1229-e811-812d-005056ad4f9d,6110436,60000,247140479,462.0628935,0,0,1800,20%,Partner,No,0,Existing Relationship - New Business,Construction,med,_missing_,0
6f92f126-dd42-e611-810a-005056ad6943,6110436,200000,247140479,1038.060822,0,0,1800,20%,Partner,No,0,Existing Relationship - New Business,Construction,med,_missing_,0
415ae337-dd59-ec11-a9ea-005056b506e9,7786657,100000,1369272,26.10590278,0,58352.63,1,20%,Director,No,57500,New Relationship - New Business,Insurance,med,_missing_,0
849a1cd1-3ac3-e811-812e-005056ad6943,7825243,910000,110760354,493.9979398,0,0,850,20%,Referral - Microsoft,Yes,0,New Relationship - New Business,Business Services,high,_missing_,0
db68e515-7286-eb11-a9ce-005056b5913b,8034422,1500000,13612533,72.96635417,0,528337.8,15,20%,Partner,No,0,New Relationship - New Business,Retail & Restaurants,high,_missing_,0
087b6eb8-1c25-eb11-a9ca-005056b5913b,8038820,3000000,391005000,80.98097222,0,0,893,20%,Referral - Other,_missing_,0,New Relationship - New Business,Bio/Pharma,high,_missing_,0
de915b99-0422-ec11-a9d8-005056b57426,7757245,354000,55889000,42.10768519,151039.15,138593.14,200,20%,Manager,Yes,52500,Existing Relationship - New Business,Bio/Pharma,med,_missing_,0
020d915a-0aa2-eb11-a9ce-005056b57426,7757245,154520,55889000,16.16662037,151039.15,138593.14,200,100%,BD Activity,Yes,52500,Existing Relationship - New Business,Bio/Pharma,med,_missing_,1
76dd9819-3bfd-e711-8122-005056ad6943,7757245,1577840,55889000,131.2389699,151039.15,138593.14,200,20%,Partner,Yes,52500,New Relationship - New Business,Bio/Pharma,high,_missing_,1
b58dde2c-a2ab-e811-8137-005056ad4f9d,7757245,20000,55889000,34.12958333,151039.15,138593.14,200,80%,BD Activity,Yes,52500,New Relationship - New Business,Bio/Pharma,low,_missing_,1
faa3bfb5-e60a-e811-812b-005056ad4f9d,8049104,45000,90400000,17.31006944,0,0,419,20%,BD Activity,_missing_,0,New Relationship - New Business,Business Services,med,_missing_,0
5bd35bc6-2e9b-e711-8118-005056ad09ed,7771316,2500000,0,601.1875463,-474.85,0,0,40%,Referral - Other,Yes,120000,Existing Relationship - New Business,Manufacturing,high,No,0
cc7bed43-601d-e811-8124-005056ad6943,7760626,500000,219634330,98.14547454,3364.28,3368.6,517,20%,Partner,No,35000,Existing Relationship - New Business,Manufacturing,high,_missing_,0
78209009-da94-e811-812b-005056ad6943,7907372,1000000,222789000,112.855162,0,0,1130,20%,Marketing Campaign - Regional,_missing_,0,New Relationship - New Business,Technology,high,No,0
ed34dfba-b053-e811-8124-005056ad09ed,7907372,60000,222789000,195.7737731,0,0,1130,20%,Marketing Campaign - Regional,_missing_,0,New Relationship - New Business,Technology,med,No,0
3c996555-4716-ec11-a9de-005056b5913b,7925762,20000,0,76.16271991,0,0,0,20%,Referral - Microsoft,_missing_,0,New Relationship - New Business,Technology,low,_missing_,0
7a705cb5-7cc4-e711-811f-005056ad6943,7684778,50000,24154937,0.748101852,99780.6,136276.4,60,_missing_,Partner,No,0,Existing Relationship - New Business,Specialty Finance,med,_missing_,0
1d63034c-ceb8-e711-811a-005056ad09ed,5589517,25000,308698239,154.1893171,-6941.2,-2050.9,1000,20%,Manager,No,0,Existing Relationship - New Business,Hospitals & Health Care Systems,med,_missing_,0
3a8dce95-087d-eb11-a9d6-005056b506e9,7924338,2000000,374958490,151.0725463,0,0,761,20%,Partner,Yes,0,New Relationship - New Business,Hospitals & Health Care Systems,high,_missing_,0
6ad13c5f-f7d9-eb11-a9d4-005056b5913b,7924338,10000,374958490,40.92017361,0,0,761,20%,Partner,Yes,0,New Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,0
5a6b2608-1728-eb11-a9d2-005056b506e9,7798345,1300000,65384190,108.1015046,45666.35,5753.65,171,20%,Director,No,0,New Relationship - New Business,Hospitals & Health Care Systems,high,_missing_,0
ebbbfed7-95ca-ea11-a9c3-005056b5913b,7798345,30000,65384190,53.08099537,45666.35,5753.65,171,20%,Director,No,0,New Relationship - New Business,Hospitals & Health Care Systems,med,_missing_,1
66e47da2-2e9b-e711-8118-005056ad09ed,7977560,24000,99591000,11.59152778,0,0,446,20%,Inactive - Junction Solutions,_missing_,50000,Existing Relationship - Renewal,Manufacturing,low,No,1
3167f45b-2f9b-e711-8118-005056ad09ed,7977560,3500.8,99591000,55.47748843,0,0,446,20%,Inactive - Junction Solutions,_missing_,50000,Existing Relationship - Renewal,Manufacturing,low,No,1
31cbdf6d-2f9b-e711-8118-005056ad09ed,7977560,202772,99591000,25.60556713,0,0,446,20%,Inactive - Junction Solutions,_missing_,50000,Existing Relationship - Renewal,Manufacturing,med,No,1
275e7ce6-1e7d-eb11-a9d6-005056b506e9,8007484,83160,9451560,64.05246528,0,108675.55,35,20%,Partner,No,0,New Relationship - New Business,Manufacturing,med,_missing_,1
cf460e8e-f2db-ea11-a9c5-005056b57426,8007484,894894,9451560,258.9290972,0,108675.55,35,20%,Partner,No,0,New Relationship - New Business,Manufacturing,high,_missing_,0
29655b90-1c7d-eb11-a9d6-005056b506e9,8007484,750000,9451560,53.88217593,0,108675.55,35,20%,Partner,No,0,New Relationship - New Business,Manufacturing,high,_missing_,0
1c47c225-fa25-eb11-a9c9-005056b57426,7882612,88140,19887106,3.584282407,3081148.16,824088.58,11,20%,Referral - Microsoft,Yes,1666624,New Relationship - New Business,"State, Local Government",med,Yes,1
35f12a1e-ed5c-eb11-a9cc-005056b5913b,7882612,151248,19887106,32.9959838,3081148.16,824088.58,11,20%,Referral - Microsoft,Yes,1666624,New Relationship - New Business,"State, Local Government",med,Yes,1
1a841f06-5b65-ea11-a9bc-005056b57426,7882612,200158,19887106,109.8838657,3081148.16,824088.58,11,20%,Referral - Microsoft,Yes,1666624,New Relationship - New Business,"State, Local Government",med,Yes,1
6ee79128-bfd0-ea11-a9c5-005056b5913b,7882612,120120,19887106,14.16268519,3081148.16,824088.58,11,100%,Referral - Microsoft,Yes,1666624,New Relationship - New Business,"State, Local Government",med,Yes,1
9b3b7a43-11d8-ea11-a9c5-005056b5913b,7882612,112800,19887106,3.916180556,3081148.16,824088.58,11,20%,Referral - Microsoft,Yes,1666624,New Relationship - New Business,"State, Local Government",med,Yes,0
b952848f-1804-ea11-a9bf-005056b506e9,7882612,2561440,19887106,121.8057176,3081148.16,824088.58,11,60%,Referral - Microsoft,Yes,1666624,New Relationship - New Business,"State, Local Government",high,Yes,1
a0943320-796d-eb11-a9cd-005056b57426,7882612,92400,19887106,11.93775463,3081148.16,824088.58,11,20%,BD Activity,Yes,1666624,New Relationship - New Business,"State, Local Government",med,Yes,1
92274e46-c6c2-ea11-a9c3-005056b5913b,7882612,177060,19887106,23.91640046,3081148.16,824088.58,11,80%,Referral - Microsoft,Yes,1666624,New Relationship - New Business,"State, Local Government",med,Yes,1
c09ee0df-de99-ea11-a9be-005056b57426,7882612,307140,19887106,75.96950231,3081148.16,824088.58,11,60%,Referral - Microsoft,Yes,1666624,New Relationship - New Business,"State, Local Government",med,Yes,1
157d91b4-0ee3-ea11-a9c5-005056b5913b,7882612,324550,19887106,61.95668981,3081148.16,824088.58,11,80%,Referral - Microsoft,Yes,1666624,New Relationship - New Business,"State, Local Government",med,Yes,1
7983715c-44f5-eb11-a9dc-005056b5913b,7882612,184919,19887106,11.91408565,3081148.16,824088.58,11,20%,Partner,Yes,1666624,Existing Relationship - New Business,"State, Local Government",med,Yes,1
f3af6b96-8786-eb11-a9d6-005056b506e9,7882612,537380,19887106,23.92461806,3081148.16,824088.58,11,20%,BD Activity,Yes,1666624,Existing Relationship - New Business,"State, Local Government",high,Yes,1
ba1c6d41-901e-e711-811d-005056ad4f9d,7947175,20000,709942000,454.5506944,0,0,2297,20%,BD Activity,_missing_,0,New Relationship - New Business,Construction,low,_missing_,0
4dddefb0-8693-e511-80f1-005056ad6943,7780709,89000,0,335.9226852,0,0,0,_missing_,Manager,No,0,New Relationship - New Business,Telecommunications,med,No,0
e645a1e1-1312-e611-8107-005056ad1ac5,7780709,18500,0,28.693125,0,0,0,_missing_,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Telecommunications,low,No,0
cbdff414-d014-ec11-a9e6-a53255af747d,7735745,50000,599615788,121.9347801,0,0,750,20%,Partner,No,0,New Relationship - New Business,Manufacturing,med,_missing_,0
136de575-ae9f-ec11-a9e5-005056b5913b,7762937,499864,103039358,26.11704861,104886.38,1160549.37,900,80%,Manager,Yes,438011.16,Existing Relationship - New Business,Business Services,high,_missing_,1
e3f538e0-32a8-eb11-a9cf-005056b57426,7762937,205000,103039358,204.9513426,104886.38,1160549.37,900,80%,Manager,Yes,438011.16,Existing Relationship - New Business,Business Services,med,_missing_,0
f514b452-4e78-eb11-a9cd-005056b57426,7762937,1272094,103039358,263.1611806,104886.38,1160549.37,900,80%,Partner,Yes,438011.16,Existing Relationship - New Business,Business Services,high,_missing_,1
b191ad4b-c37a-ec11-a9dc-005056b57426,7762937,3949,103039358,0.160578704,104886.38,1160549.37,900,20%,Director,Yes,438011.16,Existing Relationship - New Business,Business Services,low,_missing_,1
68b0b3b2-f543-ec11-a9da-005056b57426,7762937,33091,103039358,0.004305556,104886.38,1160549.37,900,20%,Manager,Yes,438011.16,Existing Relationship - New Business,Business Services,med,_missing_,1
21d27022-f543-ec11-a9da-005056b57426,7762937,9781,103039358,0.006793981,104886.38,1160549.37,900,20%,Manager,Yes,438011.16,Existing Relationship - New Business,Business Services,low,_missing_,1
4132f65c-451e-e911-813d-005056ad4f9d,7722501,3000000,55272802,292.4641088,168614.21,172956.15,2200,20%,Director,No,0,Existing Relationship - New Business,Business Services,high,_missing_,0
d04ab710-2ef7-e811-812c-005056ad09ed,7856521,650000,152589606,39.03050926,53731.03,8660.7,205,20%,Partner,Yes,0,New Relationship - New Business,Hospitals & Health Care Systems,high,_missing_,0
ed597436-b7bb-e711-811f-005056ad6943,7971770,10000,7794645,453.6183681,0,0,44,20%,National Call Center,No,0,New Relationship - New Business,Energy,low,_missing_,0
1386cb7a-6985-ea11-a9bd-005056b57426,7955576,1450156,142103079,265.201169,434937.59,2483887.24,350,20%,Referral - Other,No,160676,New Relationship - New Business,Energy,high,_missing_,1
31a5de18-d959-eb11-a9d4-005056b506e9,7955576,1095400,142103079,272.8228472,434937.59,2483887.24,350,20%,Referral - Other,No,160676,New Relationship - New Business,Energy,high,_missing_,1
ebcb4d6f-0710-ec11-a9e6-a53255af747d,7955576,4810,142103079,1.848020833,434937.59,2483887.24,350,20%,BD Activity,No,160676,New Relationship - New Business,Energy,low,_missing_,1
fb852acd-1888-ec11-a9dd-005056b57426,7955576,35904,142103079,2.270752315,434937.59,2483887.24,350,20%,Director,No,160676,New Relationship - New Business,Energy,med,_missing_,1
0a8706e8-d19b-ec11-a9e5-005056b5913b,7955576,139212,142103079,11.16255787,434937.59,2483887.24,350,20%,Director,No,160676,Existing Relationship - New Business,Energy,med,_missing_,0
ae7dd28d-71a0-ec11-a9de-005056b57426,7955576,139212,142103079,4.082662037,434937.59,2483887.24,350,20%,Director,No,160676,New Relationship - New Business,Energy,med,_missing_,1
5a0ed3d4-7574-ec11-a9e3-005056b5913b,7955576,180224,142103079,1.031759259,434937.59,2483887.24,350,20%,Director,No,160676,New Relationship - New Business,Energy,med,_missing_,1
3e3ddf61-0c19-e611-8107-005056ad1ac5,7979488,10000,45048160,109.6914352,0,0,17,_missing_,National Call Center,Yes,0,New Relationship - New Business,Energy,low,_missing_,0
ecd2b933-0f4a-e711-8117-005056ad6943,7781974,250000,719584000,0.002118056,65.6,22477.5,4000,20%,Inside Sales,No,0,Existing Relationship - New Business,Construction,med,No,0
00111803-343d-e711-811e-005056ad4f9d,7814240,300000,1438350,117.9081481,0,0,7,20%,Partner,No,0,New Relationship - New Business,Food & Beverage,med,_missing_,0
5d42f461-315c-e711-8120-005056ad4f9d,7814240,350000,1438350,0.000902778,0,0,7,20%,Referral - Other,No,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,0
5239df61-0c19-e611-8107-005056ad1ac5,7806554,2200000,99824124,438.6941898,226588.9,78016.94,240,_missing_,Inactive - Junction Solutions,No,0,New Relationship - New Business,Food & Beverage,high,No,0
0b5a5a29-025f-e611-810f-005056ad3659,7806554,50000,99824124,46.66831019,226588.9,78016.94,240,100%,Inactive - Junction Solutions,No,0,New Relationship - New Business,Food & Beverage,med,No,1
1bd9395d-309b-e711-8118-005056ad09ed,7806554,1847240,99824124,556.2377199,226588.9,78016.94,240,100%,Inside Sales,No,0,New Relationship - New Business,Food & Beverage,high,No,1
9bcbdf6d-2f9b-e711-8118-005056ad09ed,7727183,94665,5133283,67.15359954,113945.55,106009.32,170,100%,Referral - Other,No,300000,Existing Relationship - New Business,Nonprofit,med,No,1
6a9e221c-4cab-e611-8113-005056ad1ac5,7727183,653200,5133283,93.58387731,113945.55,106009.32,170,100%,RSM System Selection,No,300000,Existing Relationship - New Business,Nonprofit,high,No,1
e18e0928-4ccc-e611-8115-005056ad1ac5,7727183,31941,5133283,51.58943287,113945.55,106009.32,170,100%,RSM System Selection,No,300000,New Relationship - New Business,Nonprofit,med,No,1
c543a1c7-2f9b-e711-8118-005056ad09ed,7727183,17461,5133283,377.2723495,113945.55,106009.32,170,100%,RSM System Selection,No,300000,Existing Relationship - New Business,Nonprofit,low,No,1
b8db38a4-aabd-e711-8126-005056ad4f9d,7727183,85840,5133283,18.04884259,113945.55,106009.32,170,20%,Partner,No,300000,Existing Relationship - New Business,Nonprofit,med,No,1
8d33ca46-aabd-e711-8126-005056ad4f9d,7727183,58917.5,5133283,86.83373843,113945.55,106009.32,170,20%,Partner,No,300000,Existing Relationship - New Business,Nonprofit,med,No,1
b81c6b7f-4ace-e911-a9b6-005056b57426,7816710,2650000,132126532,194.9767708,0,0,700,20%,BD Activity,No,0,Existing Relationship - New Business,Medical Devices,high,_missing_,0
d841df61-0c19-e611-8107-005056ad1ac5,6080871,24000,79782419,336.6882986,109926.51,138788.22,365,20%,Partner,No,0,Existing Relationship - New Business,Manufacturing,low,_missing_,0
12ebd976-b192-e911-a9b3-005056b5913b,7623516,40000,0,0.010891204,0,0,0,20%,Referral - Other,No,0,New Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
